677709398, 350842, 0.647722, 106.294449, 0.000000, 1, 1,1,1,1,1,1,1,1,
1608389613, 350842, 0.791318, 85.099380, 0.000000, 1, 1,1,1,1,1,1,1,1,
1730262609, 350842, 0.857354, 111.681205, 0.000000, 1, 1,1,1,1,1,1,0,1,
2064390276, 350842, 0.444734, 74.731628, 0.000000, 1, 1,1,1,1,1,1,1,1,
1254555143, 350531, 0.933164, 83.349481, 0.000000, 1, 1,1,1,1,1,1,1,1,
1033678504, 350749, 0.361211, 104.593827, 0.000000, 1, 1,1,1,1,1,1,1,1,
2102297396, 350880, 1.256368, 0.000000, 92.788783, 0, 1,1,1,1,1,1,1,1,
1004358687, 352494, 0.497033, 88.255254, 0.000000, 1, 1,1,1,1,1,1,1,1,
931809658, 352394, 0.119793, 93.194340, 0.000000, 1, 1,1,1,1,1,1,1,1,
431812175, 352394, 1.062472, 0.000000, 91.097994, 0, 1,1,1,1,1,1,1,1,
2598594902, 352394, 1.192623, 0.000000, 75.974435, 0, 1,1,1,1,1,1,1,1,
1290511462, 352394, 0.662543, 103.310634, 0.000000, 1, 1,1,1,1,1,1,1,1,
1598212798, 352394, 0.315953, 94.474779, 0.000000, 1, 1,1,1,1,1,1,1,1,
1684531992, 352340, 1.376402, 0.000000, 94.302750, 0, 1,1,1,1,1,1,1,1,
637344726, 352514, 1.226653, 0.000000, 79.347092, 0, 1,1,1,1,1,1,1,1,
782027752, 352514, 0.088878, 91.531294, 0.000000, 1, 1,1,1,1,1,1,1,1,
2654344719, 352436, 0.624210, 94.937724, 0.000000, 1, 1,1,1,1,1,1,1,1,
1260863379, 352394, 0.110791, 82.501980, 0.000000, 1, 1,1,1,1,1,1,1,1,
3005095950, 352394, 0.635522, 83.105481, 0.000000, 1, 1,1,1,1,1,1,1,1,
488411776, 352448, 0.354079, 93.541748, 0.000000, 1, 1,1,1,1,1,1,1,1,
2777583319, 352448, 0.397117, 83.518291, 0.000000, 1, 1,1,1,1,1,1,1,1,
1235606345, 355261, 0.678660, 108.188346, 0.000000, 1, 1,1,1,1,1,1,1,1,
298962553, 355261, 0.456384, 87.961229, 0.000000, 1, 1,1,1,1,1,1,1,1,
254409785, 355877, 0.261195, 102.540385, 0.000000, 1, 1,1,1,1,1,1,1,1,
306270181, 355877, 0.268182, 106.797307, 0.000000, 1, 1,1,1,1,1,1,1,1,
996268260, 356095, 0.632228, 103.594659, 0.000000, 1, 1,1,1,1,1,1,1,1,
671822823, 355563, 0.958104, 92.514966, 0.000000, 1, 1,1,1,1,1,1,1,1,
776346818, 355563, 1.087845, 0.000000, 87.133968, 0, 1,1,1,1,1,1,1,1,
797427764, 355563, 0.922965, 81.480047, 0.000000, 1, 1,1,1,1,1,1,1,1,
1093236838, 355563, 1.239296, 0.000000, 88.392730, 0, 1,1,1,1,1,1,1,1,
1561732808, 355563, 1.166985, 0.000000, 107.250963, 0, 1,1,1,1,1,1,1,1,
216840160, 355861, 0.412169, 88.736412, 0.000000, 1, 1,1,1,1,1,1,1,1,
1595652813, 356177, 0.971399, 84.941466, 0.000000, 1, 1,1,1,1,1,1,1,1,
2201556386, 356177, 1.062780, 0.000000, 100.989592, 0, 1,1,1,1,1,1,1,1,
2207927474, 356177, 1.257070, 0.000000, 107.496466, 0, 1,1,1,1,1,1,1,1,
2290841847, 356177, 1.173795, 0.000000, 90.791091, 0, 1,1,1,1,1,1,1,1,
1303760247, 356205, 0.609464, 81.973951, 0.000000, 1, 1,1,1,1,1,1,1,1,
3248135788, 355995, 0.176978, 106.198221, 0.000000, 1, 1,1,1,1,1,1,1,1,
2245985093, 356124, 0.511160, 109.243819, 0.000000, 1, 1,1,1,1,1,1,1,1,
2751877747, 355995, 1.155476, 0.000000, 97.830977, 0, 1,1,1,1,1,1,1,1,
4590030039, 355995, 1.153779, 0.000000, 70.747493, 0, 1,1,1,1,1,1,1,1,
4923111122, 355995, 1.070543, 0.000000, 79.294687, 0, 1,1,1,1,1,1,1,1,
5016895230, 355995, 0.766901, 81.468183, 0.000000, 1, 1,1,1,1,1,1,1,1,
2174031436, 356259, 1.098213, 0.000000, 89.560589, 0, 1,1,1,1,1,1,1,1,
2148840450, 355754, 0.392264, 78.923836, 0.000000, 1, 1,1,1,1,1,1,1,1,
2634358827, 355754, 0.282538, 106.503011, 0.000000, 1, 1,1,1,1,1,1,1,1,
1040550441, 356124, 0.967881, 104.788273, 0.000000, 1, 1,1,1,1,1,1,1,1,
1661278164, 356124, 0.377839, 93.891179, 0.000000, 1, 1,1,1,1,1,1,1,1,
2206550384, 356124, 0.848099, 92.372413, 0.000000, 1, 1,1,1,1,1,1,1,1,
2431977686, 356124, 0.167600, 101.055896, 0.000000, 1, 1,1,1,1,1,1,1,1,
1494165033, 355544, 0.987931, 81.513763, 0.000000, 1, 1,1,1,1,1,1,1,1,
808828068, 355544, 0.582561, 93.212854, 0.000000, 1, 1,1,1,1,1,1,1,1,
869939240, 355544, 0.876402, 87.483469, 0.000000, 1, 1,1,1,1,1,1,1,1,
1695357047, 355544, 1.079724, 0.000000, 102.919647, 0, 1,1,1,1,1,1,1,1,
902591572, 355544, 0.763234, 90.919803, 0.000000, 1, 1,1,1,1,1,1,1,1,
1920645793, 355544, 1.132703, 0.000000, 102.752250, 0, 1,1,1,1,1,1,1,1,
1048914672, 356205, 0.899718, 89.652728, 0.000000, 1, 1,1,1,1,1,1,1,1,
1590715734, 356250, 0.878644, 83.158703, 0.000000, 1, 1,1,1,1,1,1,1,1,
1621991704, 356250, 0.713272, 75.637833, 0.000000, 1, 1,1,1,1,1,1,1,1,
2859139331, 355754, 0.535199, 96.741136, 0.000000, 1, 1,1,1,1,1,1,1,1,
3362546506, 355754, 0.816451, 88.241756, 0.000000, 1, 1,1,1,1,1,1,1,1,
626418204, 356259, 0.189743, 80.809375, 0.000000, 1, 1,1,1,1,1,1,1,1,
787323825, 356259, 0.824904, 96.902436, 0.000000, 1, 1,1,1,1,1,1,1,1,
1847093683, 357500, 0.560506, 81.777744, 0.000000, 1, 1,1,1,1,1,1,1,1,
603072156, 358577, 0.326219, 100.809892, 0.000000, 1, 1,1,1,1,1,1,1,1,
3677393328, 359171, 0.651481, 89.573173, 0.000000, 1, 1,1,1,1,1,1,1,1,
482322551, 357750, 1.150695, 0.000000, 90.440524, 0, 1,1,1,1,1,1,1,1,
1604386576, 357679, 1.288216, 0.000000, 79.119821, 0, 1,1,1,1,1,1,1,1,
553178287, 357962, 0.161874, 86.258347, 0.000000, 1, 1,1,1,1,1,1,1,1,
840284700, 359171, 0.002518, 89.115818, 0.000000, 1, 1,1,1,1,1,1,1,1,
1112740840, 359171, 1.355862, 0.000000, 94.194416, 0, 1,1,1,1,1,1,1,1,
998732035, 357962, 0.140193, 79.716400, 0.000000, 1, 1,1,1,1,1,1,1,1,
1582841400, 357962, 0.934847, 85.357726, 0.000000, 1, 1,1,1,1,1,1,1,1,
1770636834, 357962, 0.685333, 97.813661, 0.000000, 1, 1,1,1,1,1,1,1,1,
1867443825, 357962, 1.385704, 0.000000, 104.260891, 0, 1,1,1,1,1,1,1,1,
1975630570, 358615, 0.587265, 89.809763, 0.000000, 1, 1,1,1,1,1,1,1,1,
2975311069, 358615, 1.268861, 0.000000, 93.395225, 0, 1,1,1,1,1,1,1,1,
3570007557, 357679, 1.117483, 0.000000, 86.641254, 0, 1,1,1,1,1,1,1,1,
1949321739, 358096, 0.426698, 105.829659, 0.000000, 1, 1,1,1,1,1,1,1,1,
4492934592, 357409, 1.225492, 0.000000, 92.583087, 0, 1,1,1,1,1,1,1,1,
378710338, 358333, 1.309815, 0.000000, 89.286092, 0, 1,1,1,1,1,1,1,1,
569510938, 358333, 1.154364, 0.000000, 99.342081, 0, 1,1,1,1,1,1,1,1,
2252262487, 358333, 0.406978, 77.329950, 0.000000, 1, 1,1,1,1,1,1,1,1,
815821007, 358233, 0.899784, 111.788816, 0.000000, 1, 1,1,1,1,1,1,0,1,
1804673219, 358233, 0.701607, 101.238317, 0.000000, 1, 1,1,1,1,1,1,1,1,
1966076600, 358233, 0.492400, 84.664314, 0.000000, 1, 1,1,1,1,1,1,1,1,
580600604, 358115, 1.323504, 0.000000, 94.102187, 0, 1,1,1,1,1,1,1,1,
2608667221, 358115, 0.555290, 87.250142, 0.000000, 1, 1,1,1,1,1,1,1,1,
954973256, 357887, 1.202154, 0.000000, 97.731694, 0, 1,1,1,1,1,1,1,1,
1211062693, 357887, 0.363294, 94.842559, 0.000000, 1, 1,1,1,1,1,1,1,1,
1700886808, 358175, 0.935960, 67.851167, 0.000000, 1, 1,1,1,1,1,1,0,1,
